0,1,2,3,4,5,6,7
59.693855,0.08628492,292.83093,23.42415,0.00030910148,11.995463,-3.7018044e-06,0.94091797
107.39657,0.37443966,291.72852,26.00763,0.00027358608,9.874697,2.6722657e-06,0.9934082
89.31625,0.23081313,292.6577,25.44725,0.00021129729,10.619986,-2.5757288e-07,0.99975586
120.3803,0.2059144,294.50522,18.785076,0.0039008067,3.273662,-4.24683e-06,0.7512207
49.55021,0.03699043,293.8067,19.777544,0.00017616613,10.66769,1.113347e-05,0.73828125
102.33265,0.19412696,295.81665,18.245426,0.004556754,5.05464,-1.1284965e-07,0.69750977
152.22812,0.013684675,,19.155415,0.0042272042,1.9730138,-3.909493e-05,0.06958008
33.38666,0.030947529,295.40414,23.419704,0.00027335942,9.26759,2.3201992e-06,0.83691406
56.31171,0.105035305,293.8379,23.260061,0.00031998596,11.534322,-6.1167348e-06,0.9189453
108.33084,0.3752736,295.81622,20.989128,0.003004646,8.280041,2.3454777e-06,0.99975586
108.44788,0.38172692,294.985,20.253204,0.0020828696,6.7326436,-9.266187e-06,0.9975586
164.82309,0.10767558,297.2876,21.501274,0.0024557174,8.624666,1.3248773e-05,0.6437988
100.061455,0.2304291,289.07077,25.807266,0.0006438888,12.273266,-2.01891e-06,0.6726074
123.99187,0.240089,297.58365,21.331593,0.0021802909,8.361993,7.4713785e-06,0.857666
37.057175,0.032312684,294.23352,19.095936,0.0003344455,10.43936,1.6083752e-05,0.78125
125.50393,0.025939913,295.18622,19.540136,0.0037723863,2.2447393,-1.6709044e-05,0.18237305
67.25909,0.124784075,293.27136,25.183743,0.00025808997,10.301092,-5.1577167e-06,0.97021484
102.79522,0.33535445,293.87357,24.265795,0.00019817626,8.247389,7.8036464e-08,0.99853516
166.01744,0.099533334,293.61746,19.204643,0.0035456838,1.3494707,-1.3713825e-05,0.44384766
108.29697,0.34541303,295.38293,19.080452,0.0029904954,6.5171614,-1.5979882e-05,0.9165039
108.477264,0.383318,290.3274,25.66255,0.00051431486,11.546017,-6.02619e-06,1.0
102.37341,0.289688,290.52322,25.372114,0.00015690984,10.882847,-9.769328e-06,0.8654785
42.83132,0.028636957,294.26346,19.757263,0.00043920206,10.842591,1.1292363e-05,0.6936035
49.405117,0.051588457,291.7281,23.742012,0.00020190231,12.395068,-4.7194944e-06,0.94189453
126.261925,0.35543,295.8208,22.203524,0.00087613513,7.7963347,1.02583435e-05,0.9797363
59.413273,0.08645149,292.06277,24.20371,0.00017267087,12.303039,-7.881341e-06,0.95581055
95.732544,0.2599743,292.36145,25.749077,0.00019158219,9.708423,-1.09148605e-05,0.9291992
141.20026,0.0030292226,298.03174,19.747425,0.0003638814,8.044926,-3.4659583e-06,0.14916992
108.47087,0.38322508,292.99368,23.604378,0.00032135463,5.4226656,1.8213272e-05,1.0
43.87123,0.04841601,294.47345,18.129402,0.00031972496,9.417066,2.0955715e-05,0.81103516
108.49157,0.38341138,292.71628,23.989342,0.00023796297,6.586892,1.4809059e-05,1.0
89.55313,0.27975234,295.7976,22.838745,0.0003034661,8.57815,1.0111688e-05,0.9926758
126.581436,0.011782533,294.77884,19.283659,0.0055996994,2.5377524,1.145476e-05,0.26245117
83.4212,0.19569105,293.14575,25.080185,0.00025385237,9.315715,-1.4359891e-06,0.9848633
108.450874,0.3469991,291.10712,24.30275,0.0007583195,9.441851,2.2591043e-06,0.9055176
92.48404,0.27221715,293.6733,24.377552,0.00022469118,8.63734,1.0577986e-06,0.99609375
106.283134,0.3477807,296.01074,20.286217,0.0042276825,8.227089,3.3167953e-06,0.99609375
167.52501,0.038631793,297.74222,20.853313,0.0012942252,8.053436,3.4685913e-06,0.35180664
35.73282,0.033157386,292.13437,21.557234,0.00023866758,11.425922,-2.9542243e-06,0.8642578
41.006107,0.03350339,294.29608,18.588041,0.000336636,10.348206,8.81136e-06,0.7277832
108.57358,0.3810771,295.18695,18.480104,0.0033236546,5.8402405,8.244836e-06,0.9987793
147.30104,0.13302127,296.6764,20.045929,0.0021940211,7.52891,8.741933e-06,0.7158203
92.39475,0.25433412,291.93225,24.98414,0.0001371161,11.257187,-1.3514149e-05,0.9538574
49.388546,0.08881971,294.3881,17.346062,0.00024103378,7.447535,-1.2872092e-05,0.89208984
108.49157,0.38341138,291.39514,24.909422,0.0005118111,10.909557,4.7462777e-08,1.0
91.82993,0.21115619,292.4427,25.436722,0.00020338346,9.824608,-8.112948e-06,0.8823242
108.49157,0.38341138,295.16132,19.86922,0.003891348,8.05238,-1.25025e-05,1.0
49.983395,0.057926662,293.66238,19.497448,0.000113314,10.533315,1.2694246e-05,0.76782227
49.992924,0.049690124,293.69678,21.161407,0.00043890456,11.25222,7.75638e-07,0.82910156
93.10905,0.16518089,295.78702,18.322264,0.0044092336,4.299426,4.9161144e-07,0.67993164
101.641,0.038039938,295.36057,19.328796,0.004373094,2.5155745,-1.967576e-05,0.1743164
49.974995,0.05793804,293.5075,19.744747,0.00012069216,10.690122,1.8176803e-05,0.7832031
108.49157,0.38341138,293.07004,24.405775,0.00019928173,8.568781,7.8784215e-06,1.0
115.66656,0.17890687,297.7735,21.386547,0.001553523,8.215073,8.953375e-06,0.6660156
53.92897,0.043668233,294.34488,19.321709,0.0005156644,10.72168,6.5289864e-06,0.72631836
108.49157,0.38341138,294.5315,21.429884,0.0015113858,7.749563,-8.112089e-06,1.0
50.484432,0.06235617,296.20758,22.683289,0.00031224324,9.398124,3.873134e-06,0.8605957
103.174706,0.017001264,295.43994,19.3878,0.004499011,2.366506,-2.2370381e-05,0.078125
108.49157,0.38341138,294.78577,20.450397,0.0028810909,7.8637643,-8.829935e-06,1.0
108.49157,0.38341138,294.74384,22.997284,0.00024978427,8.222412,-1.934679e-06,1.0
33.02823,0.010757169,293.7705,24.210857,0.0003131188,10.651101,-6.1206924e-06,0.78637695
53.68536,0.09118086,294.2182,17.108582,0.0003519328,6.88498,-1.8629265e-05,0.8354492
119.95963,0.14408912,296.72418,21.08537,0.0022965872,7.865285,1.7710514e-05,0.7741699
129.73901,0.11668955,296.7413,20.630703,0.0022099311,7.8333855,1.6317375e-05,0.7475586
169.60667,0.12971978,294.22818,19.196451,0.0027889432,2.257555,-2.4432404e-05,0.6328125
103.00005,0.2731188,295.4125,18.376682,0.0037656925,4.1595535,-2.2389704e-05,0.8173828
54.24984,0.04501303,291.7422,24.020103,0.00015551195,12.329563,3.8998146e-06,0.86328125
103.573685,0.32459998,295.69928,18.358818,0.003752686,4.6213417,-2.0184683e-05,0.93847656
115.16647,0.11158223,,14.093206,0.007364263,2.210604,-1.7087588e-05,0.61328125
142.65376,0.023280997,292.58606,18.453314,0.0025593098,1.5856488,-2.5889956e-05,0.075927734
103.174706,0.017001264,295.43994,19.3878,0.004499011,2.366506,-2.2370381e-05,0.078125
111.10698,0.32726896,296.00916,21.656761,0.0015520282,7.973974,1.1397446e-05,0.9614258
46.13508,0.036159445,294.21747,19.547894,0.0003850013,10.892482,1.17092395e-05,0.6772461
99.3994,0.29986036,292.74826,25.122597,0.00020028058,11.246403,-7.6629685e-06,1.0
70.475,0.00020085619,286.5385,24.413265,0.00023390475,3.2829957,9.792427e-06,0.25170898
33.02823,0.010757169,293.7705,24.210857,0.0003131188,10.651101,-6.1206924e-06,0.78637695
73.88326,0.0003862316,297.99774,19.52494,0.0003592805,8.00585,-2.170935e-06,0.034179688
77.22927,0.16456845,293.12708,25.085041,0.0002565027,9.626051,-1.5681373e-06,0.9902344
64.4229,0.12032868,293.56708,23.904892,0.0003109337,11.515419,1.5082526e-06,0.9121094
106.45741,0.32355654,295.4138,19.947548,0.005056088,8.406593,-8.5232205e-06,0.9658203
109.266205,0.22654295,296.20715,20.587765,0.0030059563,7.986339,3.269654e-06,0.9440918
108.32724,0.3809793,295.39667,19.318024,0.0035202221,7.3890724,-1.4789259e-05,0.99658203
111.69799,0.20705786,296.38168,20.942312,0.0024722572,8.015236,1.6129372e-05,0.8937988
55.077755,0.08597543,293.64563,23.695688,0.00032057095,11.516651,1.0312965e-07,0.8786621
99.04384,0.31190145,293.71747,24.555258,0.00020080392,8.4838505,2.3391153e-06,0.9902344
40.89955,0.04306761,292.85028,21.45432,0.00032328282,11.489792,1.8368544e-06,0.8515625
50.89834,0.06873096,293.1364,21.623278,0.00037236267,11.28943,-1.7515442e-06,0.8811035
50.767216,0.06437383,292.37335,22.223135,0.0003430262,11.656599,-6.966102e-06,0.92749023
81.95111,0.18621904,292.07373,25.333519,0.00016654909,10.785181,-5.3561794e-06,0.97314453
74.51689,0.14541508,292.44257,25.340607,0.00020716117,10.468624,-3.5311955e-06,0.9711914
36.104877,0.030752126,294.1775,19.027674,0.00030404242,10.633804,1.545499e-05,0.6970215
65.33939,0.13299158,293.35944,22.830772,0.00033730117,11.208584,-6.418086e-07,0.9248047
37.163094,0.018633708,294.34265,18.202263,0.0003320285,10.060586,1.10367055e-05,0.64331055
107.87422,0.37848085,294.3495,22.151505,0.00048209555,6.052536,9.584161e-06,1.0
122.887085,0.2889357,297.37006,21.963451,0.00067166577,8.371361,2.9610146e-06,0.9375
108.49157,0.38341138,294.55115,22.02983,0.0008862871,7.5070105,-6.3725847e-06,1.0
217.33565,0.062410407,297.74365,20.757774,0.0011611537,7.836026,1.8585679e-06,0.48779297
107.62063,0.16294348,296.64355,20.509409,0.00241055,7.8540196,1.6559043e-05,0.8901367
108.30151,0.3821051,289.76794,25.495869,0.00032218185,11.569267,2.8222898e-06,1.0
103.17856,0.21805708,288.65894,25.132214,0.0006050182,10.786984,-4.243606e-06,0.6347656
100.3767,0.31321758,295.74323,20.010704,0.004957758,8.201548,2.1895205e-06,0.9873047
56.91837,0.11785356,294.10788,18.889008,0.00013059413,9.33671,-7.5685875e-08,0.8935547
120.10004,0.036366433,297.9304,20.560686,0.00051143364,7.971875,-3.519418e-06,0.21386719
39.063694,0.034976885,291.74625,21.496252,0.0002757104,11.210044,-6.6095026e-06,0.8808594
180.26045,0.03079218,297.11972,20.390793,0.0012064064,6.8635993,-3.3574156e-07,0.43823242
39.190544,0.022038309,294.36157,18.237316,0.00035705627,10.07432,1.3509756e-05,0.66918945
67.89441,0.12903051,293.31882,24.631117,0.0002537918,11.367106,3.8994915e-07,0.91625977
29.215242,0.021081489,295.4584,23.142467,0.00026865827,9.569778,-1.1575454e-05,0.8234863
173.47845,0.09137735,298.7582,15.535577,0.007134892,2.1418142,-1.1408432e-05,0.51342773
103.9791,0.23502927,295.41757,18.617403,0.00367211,3.6302671,-1.2888455e-05,0.7609863
108.348755,0.3819234,295.2895,22.643879,0.00028341165,8.178478,7.1481877e-06,1.0
74.62254,0.17912343,292.91852,24.519596,0.00017839002,11.606224,-1.2559907e-05,0.9538574
108.49157,0.38341138,294.77496,20.916706,0.0034473422,8.268445,-1.3068214e-05,1.0
32.719128,0.028387737,295.5422,23.000221,0.00024140973,9.393362,-4.2287106e-06,0.8339844
108.41728,0.38303754,293.71295,24.089474,0.00014198216,8.4297695,5.924318e-06,1.0
108.49157,0.38341138,294.5464,21.922062,0.001551823,8.22258,-9.617447e-06,1.0
31.704088,0.021958612,294.1021,18.927752,0.00022452038,10.551826,1.4896743e-05,0.6809082
108.49157,0.38341138,291.967,24.446213,0.00044528762,10.62176,3.4050822e-07,1.0
75.612114,0.15291032,292.75085,25.295887,0.00023923448,9.93713,-3.4703612e-07,0.9650879
108.48085,0.3833182,292.07144,23.901318,0.00035859764,8.73947,4.0993496e-06,1.0
108.41322,0.33511758,294.81137,20.000023,0.0019083363,4.8674717,2.0369773e-05,0.8833008
108.49157,0.38341138,294.755,20.826614,0.0026752257,7.7771063,-8.696021e-06,1.0
107.758064,0.3578773,295.75555,18.419693,0.003876078,5.216175,-1.0307042e-05,0.97216797
46.538963,0.028188623,293.643,19.321938,0.00013426936,10.496144,1.1945918e-05,0.70532227
108.44211,0.36544177,295.4961,19.28907,0.0036637913,7.3195124,-1.4669963e-05,0.95947266
85.817986,0.08476071,295.47296,18.53787,0.004650345,2.7569273,-6.9368016e-06,0.49609375
111.37787,0.31734824,293.31885,22.481556,0.0006109445,4.7601852,1.4674851e-05,0.84643555
98.21273,0.29610476,292.5993,25.189987,0.00019115815,11.294327,-8.48799e-06,0.99975586
74.21126,0.16435522,293.31757,24.86985,0.00025697236,11.242414,1.4519278e-06,0.9536133
108.32352,0.38145638,295.79904,22.353111,0.0007263067,7.9493284,9.9903355e-06,1.0
140.49495,0.037206814,295.55234,18.56501,0.004584667,2.631715,-2.8604816e-05,0.13500977
108.49157,0.38341138,295.17294,19.917835,0.0031398642,7.3794546,-1.1339747e-05,1.0
74.13675,0.16951442,293.49918,24.685757,0.0002560589,9.21151,2.8901468e-06,0.9934082
77.78903,0.14060754,292.40433,25.413528,0.00020668733,10.113438,-6.0887733e-06,0.8979492
108.49157,0.38341138,292.36588,24.720413,0.0003147703,9.449047,5.950772e-06,1.0
35.345615,0.02359081,293.6266,24.488012,0.00030668633,10.486006,-1.7834507e-06,0.82128906
144.34398,0.18980353,297.43903,21.323057,0.0021856474,8.002207,9.567537e-06,0.81225586
44.739075,0.0072422703,295.17502,18.437206,0.0062414845,2.6390119,-6.481658e-06,0.28125
,,,,,,,
87.33156,0.23091657,293.4621,24.862465,0.0002168878,8.4719925,-1.0462438e-06,1.0
127.032234,0.19943504,296.44727,20.895176,0.0022339802,7.846234,8.936571e-06,0.71191406
78.802246,0.19281708,294.08923,23.550095,0.0003148911,11.503623,-5.750513e-06,0.9465332
145.19753,0.12376371,294.60095,18.879368,0.007882735,2.061946,1.6905118e-06,0.56591797
55.17619,0.05975926,293.07755,23.208189,0.0003621054,12.296055,-9.650677e-07,0.88012695
120.78006,0.25710714,296.17346,20.50532,0.0032352633,7.785783,3.1836541e-06,0.91137695
66.94905,0.09371789,292.72012,23.927261,0.00028159274,12.60128,6.324408e-07,0.94189453
54.15713,0.061752535,294.69666,18.584658,0.00064958667,9.170245,-1.3511106e-05,0.71728516
108.48297,0.38303727,295.49887,21.63433,0.0013554203,7.6122704,8.2059603e-07,1.0
166.12729,0.042829286,297.05933,20.193365,0.0014060411,7.896266,1.2145313e-06,0.2861328
51.38213,0.07177759,293.33368,20.953823,0.0002822305,11.182697,1.7796879e-06,0.7529297
38.04064,0.030396283,294.27933,18.956394,0.0004186216,9.714264,2.4646575e-05,0.75268555
28.424381,0.01876221,293.94373,24.04824,0.00030402554,10.422098,8.054867e-06,0.83325195
124.18776,0.19944258,296.4571,20.969368,0.0021449418,7.8417583,7.2356006e-06,0.7097168
135.51178,0.19467594,296.49695,20.992125,0.0026538614,8.007124,3.7634795e-06,0.75878906
39.81436,0.033861637,294.2608,19.06667,0.0003672614,9.762352,2.5170752e-05,0.7578125
114.097374,0.006163079,294.99536,19.417973,0.0034805257,2.0335767,-2.0031574e-05,0.091552734
64.26803,0.12355223,294.1742,21.840073,0.00044501043,11.184078,1.4832631e-07,0.8977051
108.49157,0.38341138,294.60196,20.589632,0.0025003226,7.54268,-7.890938e-06,1.0
108.497574,0.38313067,293.44604,25.185295,0.00016917997,7.7959576,-5.1984152e-06,1.0
63.285103,0.12745677,294.30838,18.602146,0.0003075899,9.207613,1.8110937e-05,0.8498535
108.49157,0.38341138,293.23965,24.309708,0.00017342452,7.21207,7.4753607e-06,1.0
85.34725,0.25136617,296.0329,22.99345,0.00042097317,8.5487995,3.838847e-06,0.96606445
87.28674,0.24275298,294.1456,23.265278,0.00032493816,11.454522,-4.4220646e-06,0.9963379
131.6838,0.26522875,296.11157,20.969479,0.0028263899,7.8206053,-1.1266147e-06,0.8769531
34.70544,0.041709967,293.69482,24.457947,0.0002770937,9.956598,3.7620345e-07,0.8935547
108.49157,0.38341138,295.33237,19.938896,0.004468101,7.8699503,-4.989057e-06,1.0
72.923416,0.18685752,294.26962,18.799461,0.00021454421,9.104418,6.868222e-06,0.9333496
131.6838,0.26522875,296.11157,20.969479,0.0028263899,7.8206053,-1.1266147e-06,0.8769531
74.16913,0.20889765,294.1548,19.237894,0.00013294599,9.078733,5.8407686e-06,0.9802246
201.21207,0.0022328238,294.6036,20.072466,0.0033464544,1.3648037,-2.7131231e-05,0.041992188
50.312904,0.07035803,294.49664,18.340702,0.00048360418,9.479055,2.8340253e-05,0.7932129
63.285103,0.12745677,294.30838,18.602146,0.0003075899,9.207613,1.8110937e-05,0.8498535
108.581726,0.3736841,293.5841,25.269314,0.00016482938,7.842313,-9.453024e-06,1.0
108.49157,0.38341138,294.70776,23.171583,0.00023516538,7.6211677,-5.0533636e-06,1.0
103.12187,0.3060084,295.6788,18.479212,0.005862968,2.9422135,-1.7527958e-07,0.94555664
124.221886,0.10197112,297.38354,21.077162,0.0016265411,8.618854,1.1385821e-05,0.52783203
33.018063,0.0016162789,289.2003,24.082514,0.00073604065,10.081447,4.460797e-06,0.027832031
109.73254,0.30593202,295.25317,19.338383,0.0043864637,6.6485844,-1.1906313e-05,0.86938477
66.65771,0.15105364,293.60843,24.727606,0.00023907435,8.596022,-6.3714633e-06,0.97094727
108.49157,0.38341138,294.50217,22.862944,0.00030521554,7.3518496,-1.3869816e-06,1.0
87.44432,0.20682287,292.01428,25.56718,0.0001441154,10.53698,-1.6072701e-05,0.99365234
108.333374,0.3818239,291.33786,25.673538,0.00022210178,9.52432,-1.2898925e-06,1.0
33.62551,0.01744772,294.10373,23.999704,0.00031875094,9.740801,2.1990545e-06,0.79785156
107.538445,0.3784622,291.81793,25.071098,0.0003947231,8.698975,7.901918e-06,0.99975586
65.85036,0.101300046,291.86786,24.821587,0.00012421484,12.130922,-1.8241426e-05,0.95043945
99.56393,0.19472525,295.7971,17.72793,0.0041372273,4.439229,-1.25569695e-05,0.6989746
136.53923,0.09234278,296.76736,21.04249,0.0023474514,8.124331,3.9279348e-07,0.39379883
68.0404,0.13529299,294.36612,18.475212,0.00030012356,9.133692,1.1633738e-05,0.85913086
107.76507,0.37948895,291.40625,25.129978,0.00042125446,9.2907915,4.996584e-06,1.0
108.49157,0.38341138,291.74078,25.684433,0.00026196463,9.256734,1.685788e-06,1.0
108.49157,0.38341138,292.41818,25.503498,0.00027276704,8.489079,2.7913125e-06,1.0
108.42789,0.38285235,292.26978,23.520779,0.0011942866,3.6148942,8.035688e-06,1.0
108.49157,0.38341138,295.33237,19.938896,0.004468101,7.8699503,-4.989057e-06,1.0
134.02388,0.16486748,294.77408,19.352814,0.0074603446,2.7389817,4.9387036e-06,0.5942383
94.807274,0.30028248,294.086,19.335083,0.00012989878,8.307789,-1.4629382e-05,0.9995117
108.45318,0.38004953,294.55457,23.524733,0.00015671318,7.621394,-3.6113852e-06,1.0
68.86976,0.13934809,294.0466,19.544516,0.00019189782,9.832858,1.0754613e-05,0.86035156
108.38519,0.3828526,294.69345,20.65355,0.0009603468,3.4411087,3.2224925e-05,1.0
103.39865,0.18628967,290.24298,22.838451,0.0019753166,5.5712457,-1.9260591e-05,0.5358887
149.75029,0.20556143,293.64502,18.749178,0.0044685043,2.8235002,-2.774998e-05,0.6750488
108.49729,0.3824763,295.50854,17.625854,0.0034651216,4.9309316,-3.287389e-07,1.0
61.081875,0.11455968,293.65088,24.17956,0.0003128551,11.324332,-3.3908825e-06,0.9250488
108.49157,0.38341138,294.68744,19.882175,0.0037662722,7.4626913,-1.1242315e-05,1.0
74.504616,0.17275342,294.06662,23.084045,0.00034474194,11.641324,1.3177772e-06,0.9812012
108.49157,0.38341138,295.56268,17.822254,0.0035469998,5.056187,-6.816913e-06,1.0
62.514725,0.00016599387,287.16656,23.258856,0.000792768,3.8279705,-5.4319585e-06,0.5070801
108.49157,0.38341138,294.1261,24.576227,0.00012883471,7.399973,-3.684156e-06,1.0
89.319374,0.04872154,295.8615,18.167175,0.004495412,4.118432,-4.7745707e-06,0.40551758
55.020504,0.048426647,291.8456,24.265333,0.00016355555,12.712978,-2.1297812e-05,0.95043945
108.49157,0.38341138,290.7487,25.635292,0.00027827814,10.258539,9.371246e-07,1.0
107.00446,0.36040914,295.43652,19.526268,0.005012942,7.468484,4.159057e-06,0.9914551
134.56502,0.11331126,297.57874,21.144722,0.0020350541,8.665417,1.0512084e-05,0.6320801
128.30717,0.17821959,296.53113,21.00941,0.0026023253,8.052456,7.67877e-06,0.7348633
108.49157,0.38341138,291.6368,25.955008,0.00029379062,9.454483,2.3863686e-07,1.0
96.26306,0.29400688,293.75854,24.662659,0.0002099158,7.9803324,-5.6150757e-06,0.99658203
146.57881,0.102816254,,16.798286,0.007611988,1.5442693,-4.2512056e-07,0.5734863
104.54126,0.35799453,291.01178,24.820574,0.00064386305,8.933735,-1.1033924e-06,0.98095703
130.76567,0.15091991,297.57843,21.17117,0.0022864083,8.707352,1.1822902e-05,0.67578125
109.44622,0.31355333,297.69302,21.160889,0.0019320657,8.302667,3.6560168e-06,0.9291992
107.00446,0.36040914,295.43652,19.526268,0.005012942,7.468484,4.159057e-06,0.9914551
108.06224,0.37929982,292.46667,25.900547,0.00024042334,8.6795635,-1.8547967e-06,0.9987793
104.54126,0.35799453,291.01178,24.820574,0.00064386305,8.933735,-1.1033924e-06,0.98095703
108.49157,0.38341138,291.6368,25.955008,0.00029379062,9.454483,2.3863686e-07,1.0
66.2826,0.13613714,293.7813,22.830961,0.000381088,11.819909,4.217834e-06,0.9338379
108.49157,0.38341138,294.33905,22.007463,0.0008936323,7.322158,-5.0465746e-06,1.0
108.10968,0.20581843,297.97076,21.00635,0.0007745246,7.838555,-6.8527224e-06,0.75634766
73.04242,0.11960914,293.25952,25.218277,0.00021948328,9.3863945,-1.5509477e-07,1.0
136.58687,0.086243,297.44464,21.028772,0.0016029784,8.4478245,4.8495112e-06,0.5358887
64.82228,0.15706643,295.1568,23.727074,0.00028469652,8.701666,4.0425198e-07,0.94433594
108.49157,0.38341138,294.48376,20.6176,0.002616886,7.584807,-9.689779e-06,1.0
41.23193,0.00556556,295.93317,23.158087,0.00027927058,9.614869,-1.8960098e-05,0.79711914
67.836525,0.13402572,293.57227,24.502684,0.0002901203,10.933007,2.6997068e-06,0.97314453
107.47494,0.3694356,294.99435,23.248545,0.00023355288,7.4906187,-2.3413356e-06,1.0
108.253296,0.3797658,295.72974,21.106663,0.0023926985,7.693367,1.9514823e-06,1.0
53.88716,0.00014595155,287.04453,23.841496,0.0006528717,4.021045,7.2882226e-06,0.4736328
108.383224,0.38238734,294.49756,21.08625,0.00069208816,4.5963316,4.7122185e-06,1.0
105.3008,0.3531562,291.39325,25.709898,0.0001743187,9.857445,-8.697185e-06,0.9890137
139.28726,0.13034362,294.60452,19.494598,0.0074462886,2.5095398,4.670387e-06,0.49536133
181.17184,0.040836647,,17.079033,0.0076030227,1.4335365,-7.2875546e-06,0.45532227
26.422546,0.0016225958,294.82037,23.630882,0.00035707405,9.863379,-3.697528e-06,0.7451172
79.75239,0.040548347,295.94147,18.442976,0.004861762,3.4081302,-5.307428e-06,0.38867188
35.144478,0.015382931,295.49603,23.412645,0.00030544176,9.909201,1.968282e-05,0.7702637
47.979694,0.055715144,294.15594,19.468712,0.00027265883,10.106615,1.6658983e-05,0.76953125
44.949234,0.038949825,293.1852,21.459768,0.00024692086,11.592681,1.2738108e-05,0.7548828
57.755756,0.1146589,294.35016,24.200329,0.0002919169,9.173216,7.16072e-06,0.9223633
26.055395,0.0020776154,294.70148,23.767656,0.00035793718,9.932431,-3.361196e-06,0.76831055
88.471245,0.22095099,291.84155,25.628721,0.00013653882,10.451643,-1.2330078e-05,0.99487305
45.521507,0.050377995,290.97476,25.38113,0.00010579659,11.19603,1.1767732e-05,0.8234863
47.10198,0.044248465,293.95587,21.505905,0.00048478984,11.375807,-3.6459397e-07,0.7993164
129.1449,0.16160268,294.4106,18.99871,0.0034475825,2.299588,-9.636812e-06,0.56152344
89.319374,0.04872154,295.8615,18.167175,0.004495412,4.118432,-4.7745707e-06,0.40551758
73.43685,0.12990135,293.18243,25.410612,0.0002314421,10.117454,-5.1603065e-06,0.99731445
83.15755,0.17819837,292.86807,25.605604,0.00021085385,10.281054,1.3997279e-06,0.99902344
127.82962,0.17324859,294.75803,19.902138,0.0067608524,2.3859174,4.423232e-06,0.6208496
104.50702,0.21012597,295.3817,17.992172,0.004001757,3.7005925,-1.0993224e-05,0.654541
171.99394,0.1362685,,16.716385,0.007402478,1.491029,-1.3364108e-05,0.5593262
119.23272,0.17019993,296.4854,21.798836,0.0016588334,7.9547634,-3.0859703e-06,0.5085449
43.83059,0.03158629,294.18665,19.817165,0.0003749385,10.605541,8.158033e-06,0.72021484
72.65012,0.15595867,291.84387,25.153639,0.00012783257,11.684356,-6.3429916e-06,0.9724121
108.49157,0.38341138,294.2509,22.055698,0.00071773975,6.986954,-3.9324186e-06,1.0
57.48171,0.11463094,295.9636,23.22331,0.00033979263,8.744034,4.6563646e-06,0.876709
108.4982,0.38331783,295.44675,20.202526,0.0048181163,8.112486,-3.8386984e-06,1.0
185.24643,0.07813012,296.9557,21.46709,0.0024187865,8.379171,-3.4111504e-06,0.43286133
155.4024,0.07091856,297.01788,21.41072,0.0025456082,8.552019,6.546417e-06,0.4020996
59.224857,0.102106035,294.2462,18.202593,0.00020303356,8.451681,-1.8406985e-05,0.86499023
29.11288,0.00017804137,295.96045,18.363379,0.0049508517,3.5188787,-6.176054e-06,0.19042969
83.15755,0.17819837,292.86807,25.605604,0.00021085385,10.281054,1.3997279e-06,0.99902344
88.061134,0.22255816,292.62103,25.482944,0.00015521006,11.97172,-1.1728418e-05,0.9941406
83.75076,0.24704698,294.1461,24.344032,0.00023927346,8.20388,-4.4018548e-06,0.97875977
107.38412,0.3662213,295.0639,17.690546,0.0040933173,5.159071,-2.2072938e-06,0.9875488
158.4438,0.058489673,297.3127,21.06871,0.0015448962,8.1374,3.1324862e-06,0.39379883
66.39836,0.10271777,292.7829,23.713814,0.00030127694,12.264753,1.5413934e-07,0.9272461
106.0583,0.36068615,295.7293,18.101284,0.0039379057,5.2838144,-5.9050462e-06,0.97558594
108.49157,0.38341138,294.18686,24.656883,0.00012580582,7.6074142,-3.8711514e-06,1.0
116.405365,0.18137266,296.37653,21.462074,0.0019380663,7.8130975,7.837196e-06,0.6191406
62.43742,0.13063441,293.75067,23.77116,0.0003237407,11.546125,-3.790328e-06,0.9543457
108.49157,0.38341138,293.96127,22.998035,0.00026701658,7.0016766,-4.1435533e-06,1.0
60.195904,0.11439094,293.72784,24.056671,0.00031656236,11.255191,-3.5573432e-06,0.907959
60.912125,0.12236793,293.82526,23.511055,0.00032110605,11.628731,-3.1648858e-06,0.9499512
158.4438,0.058489673,297.3127,21.06871,0.0015448962,8.1374,3.1324862e-06,0.39379883
54.963634,0.07713126,293.8077,19.928623,0.00014636607,10.384667,1.0976188e-05,0.84594727
229.6147,0.07244018,298.816,17.543098,0.0073045613,1.7433047,-7.028937e-06,0.42993164
50.521717,0.035632692,294.23203,20.635754,0.00050966174,10.880375,-2.2692934e-06,0.72265625
,,,,,,,
52.785435,0.070610195,293.2014,22.74664,0.00040312356,11.846956,2.1410478e-06,0.8913574
99.27612,0.2929371,291.89908,25.688015,0.0001504934,10.005369,-1.0723443e-05,0.98706055
88.549934,0.19813718,292.68262,25.76704,0.00019919692,10.911568,-9.715827e-07,0.9992676
50.44143,0.048314743,294.37683,18.276112,0.0004102686,9.427111,6.1399296e-06,0.75439453
75.04559,0.002563517,295.66956,18.806107,0.0044950703,1.818688,-3.0606014e-05,0.041015625
40.954815,0.026274292,293.14087,21.76036,0.00036323472,11.597483,3.469921e-06,0.77246094
151.36447,0.13374192,297.50787,17.798122,0.008109685,3.743897,7.1250615e-06,0.5925293
143.39603,0.19252774,296.29996,20.210602,0.0030181145,7.7166166,2.6940347e-06,0.8027344
82.40186,0.00871409,298.0432,19.747929,0.00037323072,8.038832,-2.5540048e-06,0.2854004
