D Particles,X Position,Y Position,Z Position,X Velocity,Y Velocity,Z Velocity,T Velocity
331758.4214,9.996471576,8.168185132,12.39222918,9.46277023,6.635202968,11.95607436,26.77148853
375566.2123,9.401637601,7.674306417,11.76904632,11.11906486,7.793664101,14.14609832,31.91135477
477309.23,11.26376902,9.229994361,14.09607264,11.97237251,8.40012674,15.13099435,33.86114999
457808.1911,11.8721584,9.72795704,14.78519382,11.05015005,7.746861793,13.89367836,30.96396279
437611.6045,11.64508792,9.542447287,14.48349219,10.78481529,7.564414999,13.56310581,30.21450895
421844.8886,11.90933952,9.761508137,14.76720703,10.2609735,7.196747553,12.86388148,28.5663286
343893.9536,10.55952341,8.633751438,13.07218445,9.358053623,6.560436147,11.78481133,26.30730579
349571.5293,9.247698171,7.547550486,11.54553771,10.56237358,7.404537891,13.43115905,30.2776309
455700.3809,10.66129999,8.719992261,13.37027411,11.96403632,8.386135973,15.16506909,34.08309936
471452.3408,11.90797909,9.758792691,14.84754158,11.31928665,7.936142643,14.24053044,31.75288907
438675.4391,11.67748747,9.576073579,14.51445861,10.80685417,7.58580271,13.5863116,30.22334149
434036.8864,11.89184248,9.745579396,14.76825271,10.53043186,7.384155775,13.21606342,29.38986047
,,,,,,,
364544.8101,11.12924117,9.108803686,13.76895038,9.474885972,6.643602373,11.89795281,26.47586055
333096.2102,9.344607652,7.62451704,11.63618604,10.01266517,7.016933899,12.71252527,28.62589246
426345.3144,10.09371804,8.250811675,12.65719901,11.78080911,8.259573669,14.96241415,33.68401762
481776.2036,11.80445531,9.676577845,14.73822209,11.62976129,8.157117916,14.64961842,32.68889563
444381.6569,11.80038052,9.685668859,14.65755975,10.86833607,7.635338395,13.65413321,30.31757432
438824.393,11.79319227,9.664551238,14.65959901,10.7041206,7.506793539,13.44833639,29.93426988
389097.2476,11.58395763,9.489421545,14.33634838,9.748744828,6.837265113,12.2215164,27.14061052
328945.0007,9.713031383,7.93053519,12.05946865,9.598487182,6.727818346,12.15142675,27.27690665
392933.2585,9.604298945,7.845124467,12.03062412,11.39439871,7.989028757,14.49029917,32.6610868
480690.0617,11.45214662,9.377723967,14.33301719,11.86254287,8.315171985,14.97959082,33.53725565
451272.5155,11.8269164,9.6919238,14.71985434,10.94705102,7.67619196,13.76209075,30.6574036
438591.9791,11.68749815,9.57818485,14.53395384,10.77779216,7.559872169,13.5507919,30.17705876
411883.2449,11.84491912,9.70704545,14.6770389,10.08449296,7.072510056,12.63942549,28.06310235
336259.6541,10.25469549,8.381674831,12.70235195,9.385814855,6.580722003,11.84008707,26.47223564
361937.2928,9.284711361,7.575837093,11.61208705,10.85718274,7.608870125,13.81347022,31.16901305
469789.5827,11.02380335,9.031414858,13.80272898,12.00858175,8.426349946,15.19385237,34.0359927
464559.3624,11.91214078,9.763016138,14.84035864,11.17181092,7.833589492,14.04815867,31.30378272
437391.7691,11.63822944,9.53813314,14.47335834,10.78937925,7.568863513,13.56885454,30.22047537
428543.851,11.91639618,9.766434967,14.78746737,10.39744152,7.291415919,13.04123379,28.98020604
353045.2786,10.84477686,8.873067007,13.41729383,9.393603061,6.58738889,11.81105326,26.31270382
340675.7463,9.267317664,7.563662302,11.55413538,10.29966137,7.220533634,13.08854495,29.48517868
444331.4221,10.43551764,8.540825857,13.07730115,11.92645888,8.36718503,15.12674704,33.97730289
476559.9415,11.86440612,9.721378544,14.80640804,11.45640644,8.03113489,14.42242127,32.18606026
439833.1225,11.69827418,9.592150051,14.54212326,10.81350345,7.589348885,13.59408213,30.24545415
437031.9726,11.8483961,9.709267823,14.72263222,10.62369432,7.449343785,13.34045787,29.68436391
376324.5108,11.37852958,9.319961276,14.07418122,9.596981905,6.732420923,12.03777254,26.73864326
330125.0273,9.505831453,7.761091414,11.81616816,9.805341717,6.874514767,12.43175689,27.93841649
409799.9198,9.818885332,8.018307648,12.31508347,11.60815447,8.134634865,14.75746607,33.27626003
482529.1949,11.65655658,9.549716328,14.5718709,11.74705135,8.235932091,14.81429303,33.11374347
445704.1512,11.76941379,9.645348211,14.64220786,10.87149212,7.624499458,13.66731932,30.43968202
,,,,,,,
438571.2037,11.72214392,9.603186339,14.57921277,10.74066195,7.530417421,13.50190835,30.08195371
401264.5732,11.76642572,9.64748434,14.5610626,9.921312783,6.963529829,12.43010448,27.55736888
331419.7338,9.966868138,8.144294151,12.3562377,9.478411227,6.646725431,11.97791943,26.82205878
377281.5658,9.414422327,7.683915472,11.78807051,11.1492227,7.81392621,14.1850538,32.00537063
476625.0843,11.25036047,9.211423154,14.08907381,11.94288316,8.372865003,15.09717477,33.82941211
458426.0193,11.91380887,9.77052907,14.82458218,11.05961608,7.760565045,13.89930229,30.92336862
438668.6311,11.68040112,9.577170438,14.51954434,10.80033861,7.580048908,13.57827038,30.21228634
420584.3211,11.8975289,9.75043045,14.75297509,10.23749973,7.179204196,12.83479209,28.50844107
342907.7986,10.5250517,8.605502638,13.02983984,9.358847275,6.561325649,11.78790204,26.31711539
351380.6025,9.264356098,7.563878884,11.56474563,10.60529667,7.436796373,13.48463468,30.38377268
457110.7834,10.6926834,8.745216836,13.4103027,11.96627526,8.386953355,15.16633456,34.08653732
471485.1736,11.93600239,9.786461659,14.87465165,11.31390841,7.936262312,14.22950197,31.69722456
436819.2202,11.61711838,9.516090298,14.45354486,10.77722954,7.556356209,13.55667096,30.22228973
433488.651,11.89559417,9.748617095,14.77184862,10.51586893,7.373881696,13.1969051,29.34559256
363016.3573,11.09334165,9.078373081,13.72529345,9.460823931,6.633248135,11.8823899,26.44871372
336180.1023,9.413977135,7.696480483,11.70406188,10.08603017,7.080952383,12.79612848,28.72337022
429360.4436,10.15740963,8.308565058,12.73007641,11.81321209,8.286588562,14.998013,33.7280335
480888.1565,11.80210384,9.671968877,14.73751276,11.60370081,8.136493299,14.61716083,32.63021138
441476.0343,11.71205701,9.598495684,14.56739672,10.82295003,7.591352622,13.60783328,30.30576037
439016.8206,11.81062779,9.680688558,14.6781609,10.70152886,7.506427507,13.4429661,29.90952502
389613.2035,11.6366879,9.545941031,14.38285315,9.766760348,6.861182491,12.23521596,27.08872847
329563.4539,9.709650508,7.932067176,12.05109603,9.631919274,6.755010481,12.19284782,27.3471768
395348.7729,9.640936039,7.87733831,12.0749926,11.42885602,8.01478163,14.53190272,32.74111927
483136.5326,11.53982112,9.46113203,14.42549417,11.88117051,8.337542517,14.99270367,33.49185317
450427.1405,11.8162695,9.682516522,14.70678177,10.93457316,7.666975343,13.7468808,30.62717239
438166.2986,11.67595701,9.565636036,14.52357654,10.76706159,7.549725022,13.53905269,30.16931109
411871.9713,11.87983091,9.743706527,14.70814449,10.08603423,7.080399351,12.63536637,28.00298647
335610.749,10.22233366,8.355430668,12.6627094,9.394708809,6.587482537,11.8534024,26.50386567
363541.232,9.293434361,7.582664047,11.62542579,10.89108879,7.632263844,13.85724023,31.27121867
469499.2057,11.01433624,9.016185754,13.80088715,11.98471028,8.403093575,15.16706644,34.01949459
,,,,,,,
465111.894,11.95475424,9.806055453,14.88117268,11.17787923,7.844612783,14.04945503,31.25505657
439298.4788,11.70118329,9.600946027,14.53649933,10.82049045,7.599957985,13.59992326,30.22037622
429641.9214,11.98259787,9.832598232,14.85239681,10.41286545,7.312108317,13.05137273,28.927447
351413.4619,10.79512875,8.829432243,13.35963054,9.380165294,6.575873945,11.79806037,26.30413026
341527.5612,9.254597147,7.552016404,11.54205497,10.33075279,7.241323629,13.13030384,29.58984011
444191.5755,10.41365601,8.51274407,13.06458233,11.9082226,8.345648947,15.10944962,33.9996767
476204.0238,11.88033205,9.736108804,14.82249449,11.44190356,8.022295597,14.40174219,32.12711761
438598.9019,11.6609519,9.555630387,14.50360421,10.79514589,7.571620518,13.57543339,30.24068332
437241.6361,11.87241754,9.732185381,14.74724875,10.62132518,7.450295357,13.33429563,29.64903105
374111.1596,11.32424138,9.270438861,14.01270203,9.567552181,6.707937174,12.00535671,26.69800291
330118.8813,9.472307808,7.73136108,11.77939581,9.826520777,6.887619326,12.46233268,28.02511153
414433.3466,9.926188001,8.120230211,12.43113235,11.66969644,8.189095439,14.82414908,33.33834238
482202.8901,11.66763931,9.557575408,14.58605422,11.72679656,8.220522618,14.78783352,33.05917302
446201.6426,11.79758902,9.674820568,14.66814262,10.88200426,7.637249888,13.67614404,30.41977803
438863.7264,11.73832575,9.618109029,14.59669049,10.74045659,7.531569766,13.49981151,30.06597466
399062.8485,11.72215866,9.606056619,14.5116371,9.886589079,6.935133547,12.39025583,27.49950579
332074.4544,9.973100597,8.156163231,12.3562261,9.512605949,6.676542081,12.01854368,26.87507106
379357.0626,9.438634461,7.704792426,11.81871907,11.18424728,7.839169454,14.22870429,32.0979846
479710.2423,11.34940863,9.305403551,14.1943526,11.96924091,8.40164764,15.11903851,33.79585219
456199.2178,11.86292735,9.720620226,14.77139974,11.02332959,7.728407679,13.85930352,30.88395317
438468.7207,11.67428392,9.570407656,14.51422879,10.79485367,7.574712623,13.57236519,30.20957759
420470.0792,11.92635942,9.780106914,14.77922376,10.23445467,7.182158805,12.82611055,28.45007871
343770.606,10.55953714,8.646217961,13.05649831,9.394985054,6.597303062,11.82658802,26.32946428
352736.4958,9.265824918,7.564830604,11.56901553,10.64012574,7.460947661,13.52996565,30.48975903
459090.2068,10.7418167,8.788220646,13.46798465,11.97664305,8.396146781,15.17548556,34.08752078
469919.8708,11.91342927,9.763636655,14.85104186,11.28369197,7.911498019,14.19372509,31.64221576
436976.8627,11.62315168,9.522449014,14.45912203,10.78076257,7.560026239,13.56020373,30.22153501
432779.9758,11.89455952,9.746935556,14.7705401,10.49870057,7.361126252,13.17504603,29.30021331
362715.3659,11.10281085,9.093390446,13.72695282,9.470309923,6.646251312,11.8905915,26.42358946
334957.8886,9.33277485,7.617700533,11.62161118,10.08407888,7.069513907,12.80449586,28.82198375
,,,,,,,
430067.0673,10.15347715,8.298641615,12.73535454,11.81084363,8.279070937,14.99857483,33.7695402
480426.9871,11.81316282,9.680898721,14.75002797,11.58455931,8.122838612,14.59162499,32.5712594
441484.2983,11.71932033,9.606877421,14.5728875,10.825603,7.595303439,13.60966106,30.29490884
438671.236,11.81073994,9.679511832,14.67935554,10.68988704,7.497136175,13.42842458,29.88354868
386287.3501,11.54705862,9.460223038,14.28686953,9.71424579,6.814483264,12.17852004,27.03792803
329309.9883,9.673389716,7.90060301,12.0100321,9.649345861,6.765963485,12.21845097,27.41957604
397157.1228,9.659423194,7.891273224,12.10135715,11.45328904,8.030680929,14.56326172,32.81922168
482406.016,11.53352777,9.450689143,14.42380492,11.85265087,8.312918215,14.95856184,33.44512898
451336.2801,11.86233607,9.729842771,14.75042737,10.95091347,7.686456395,13.76061778,30.59818329
439651.3228,11.7281352,9.616767085,14.57695064,10.78781641,7.571140047,13.55870524,30.16071974
409344.0861,11.82496532,9.690716361,14.64930944,10.04299188,7.043726741,12.58675516,27.942893
336965.1897,10.26423428,8.403411815,12.69742875,9.441504658,6.631878446,11.90486485,26.53806502
366083.4298,9.332061391,7.619217116,11.66889828,10.93924076,7.66996029,13.91513768,31.3725787
473532.8706,11.13307381,9.129228819,13.92710278,12.02437653,8.44360208,15.2036115,34.00081683
463420.0312,11.9251795,9.776983784,14.84971926,11.14836732,7.819971197,14.01528897,31.20732609
436899.0738,11.6216255,9.52118513,14.45720923,10.78015779,7.55960926,13.55952135,30.22015293
426949.1846,11.91832359,9.768379782,14.78670413,10.36299663,7.26760928,12.99615815,28.87385726
350227.3269,10.76119534,8.801555668,13.31768047,9.375478862,6.572878184,11.79406078,26.29792234
342947.0202,9.260641112,7.558949395,11.54899462,10.37093893,7.271133217,13.18116918,29.69496753
446833.4204,10.47460309,8.567462608,13.13462993,11.93052007,8.364897684,15.13242397,34.01949069
475948.0891,11.89947255,9.75417236,14.84163815,11.42937413,8.015426679,14.38309029,32.0684337
438545.821,11.6622894,9.557719645,14.50382918,10.79621226,7.573242191,13.57626095,30.23655448
436284.1339,11.85778503,9.716489212,14.73312576,10.59931205,7.431734152,13.30837517,29.61246249
373120.0247,11.31485801,9.265925085,13.99603533,9.561360874,6.706547209,11.99636193,26.65897991
330386.96,9.447848989,7.710545739,11.7519123,9.852428365,6.905261976,12.4977725,28.11346372
414945.5168,9.910446133,8.099017601,12.42422087,11.66873143,8.181262954,14.82807257,33.39811175
482843.7573,11.70861162,9.595452019,14.62992781,11.72153403,8.220205347,14.77631837,33.0038373
445598.0466,11.78897979,9.667498964,14.65733486,10.87448651,7.631853074,13.66705185,30.40102794
438991.769,11.74959669,9.628104947,14.60925078,10.73738989,7.529968169,13.49473889,30.04888996
398524.1535,11.73813016,9.624996374,14.52229903,9.882482425,6.937320182,12.38111123,27.44222196
,,,,,,,
330564.5181,9.897696387,8.086314801,12.27472745,9.506596869,6.665897463,12.01918595,26.9304976
382050.3501,9.482212385,7.744878758,11.86892508,11.22809244,7.87335486,14.28099721,32.18912813
477906.7143,11.30479232,9.255817508,14.15578459,11.9234106,8.358434737,15.06855668,33.76052462
455982.3979,11.87653594,9.735248997,14.78267394,11.01979825,7.728895113,13.8521904,30.84573195
437767.8746,11.65177782,9.547201886,14.49258397,10.78086938,7.560919889,13.55789488,30.20633695
419799.0582,11.93606803,9.790776513,14.7861889,10.22197958,7.17574762,12.80798396,28.39129549
341301.8646,10.46621624,8.559128815,12.95540274,9.368077455,6.569976698,11.80247997,26.34436547
353697.2335,9.254189377,7.552490877,11.56043053,10.66787671,7.478016005,13.56815963,30.59550703
463474.2049,10.86255843,8.902867018,13.59717185,12.02208834,8.440663383,15.21947426,34.08607392
470290.9422,11.95186384,9.801919151,14.88832128,11.2844487,7.917655967,14.18901521,31.5879093
436948.0877,11.62280964,9.522371256,14.45841215,10.78104646,7.560410736,13.56049805,30.22102865
433186.3948,11.93230893,9.784108613,14.8078937,10.5007286,7.367689361,13.17229137,29.25374828
361406.6346,11.07308227,9.069285468,13.68936771,9.461067587,6.64032999,11.88028502,26.40053523
335812.0711,9.323258289,7.610432417,11.61109346,10.11790946,7.093723925,12.84871775,28.92165774
432963.3639,10.21523325,8.354359183,12.80633804,11.84036728,8.303686704,15.03076262,33.80852221
480269.3949,11.83387989,9.699614427,14.77201804,11.57048077,8.114291308,14.57116133,32.51210454
441630.825,11.73063573,9.619276696,14.5825,10.83051056,7.601409179,13.61382824,30.28498715
438032.5685,11.80169627,9.669192166,14.67134546,10.67328451,7.483010441,13.40880121,29.85633251
384327.9973,11.50722291,9.424419116,14.24055438,9.687296009,6.793255287,12.14752957,26.98827498
329096.6647,9.637705869,7.869595189,11.96973842,9.667468921,6.777383577,12.24493273,27.49405652
399509.8054,9.694924556,7.922097514,12.1448751,11.48527213,8.054306842,14.60194584,32.8953408
482577.1622,11.55497067,9.468101275,14.44965248,11.83786151,8.302170779,14.93804986,33.3971466
449022.4001,11.80244683,9.671229651,14.68812664,10.91472788,7.653290623,13.72195648,30.5704336
438834.9664,11.70441515,9.591962854,14.55445437,10.7702414,7.554306118,13.53993121,30.15124821
407662.4549,11.80031418,9.668067671,14.62052622,10.01538508,7.022505168,12.55361747,27.88288525
333875.3,10.13747475,8.282690425,12.56359353,9.404725741,6.592433118,11.87299588,26.57482504
366968.6611,9.317878778,7.602784568,11.65978723,10.96026055,7.680589359,13.94577693,31.47301525
472378.2092,11.10029877,9.090830813,13.90165359,11.98774535,8.408036942,15.16365762,33.98000145
462629.803,11.92402908,9.776410329,14.84661628,11.13358399,7.809969768,13.99597157,31.16062234
437004.7953,11.62496746,9.524262281,14.46089759,10.78107149,7.560512597,13.56033416,30.2197559
,,,,,,,
426983.5262,11.94898273,9.799191842,14.81579622,10.36056046,7.270640531,12.9883203,28.81947888
350570.1429,10.78417553,8.830631521,13.33264877,9.400142453,6.598996342,11.81965514,26.29411072
343455.9993,9.235678989,7.534689867,11.52518391,10.3953051,7.285055841,13.21621797,29.80047884
449588.0649,10.5398233,8.626451059,13.20890074,11.95409781,8.385678018,15.15641827,34.03675094
474890.8563,11.89365707,9.747396872,14.83567259,11.40474775,7.996451688,14.35240052,32.01006582
437753.8056,11.63881303,9.534942495,14.4793257,10.78494731,7.562462674,13.56480482,30.23302429
438407.1281,11.94797799,9.80566238,14.823738,10.62940647,7.465411458,13.33444987,29.57466788
371783.5633,11.29166149,9.247699153,13.96546812,9.549061883,6.698898417,11.98144715,26.62163275
331015.3491,9.435448285,7.70163531,11.73671433,9.884531468,6.928915779,12.53953641,28.20340855
417234.9196,9.948645942,8.13166092,12.47132746,11.69375289,8.19963494,14.85772739,33.45553398
483453.5757,11.74929821,9.633171448,14.67331747,11.71619967,8.219909692,14.7646904,32.94780317
444167.3747,11.75254346,9.632337525,14.61874575,10.85340333,7.612774839,13.6445045,30.38341198
438935.7416,11.75531343,9.632533969,14.61624546,10.73114004,7.525293707,13.48636711,30.03067666
396368.9096,11.69492274,9.584885737,14.47363328,9.849305628,6.910395636,12.34299001,27.38558466
330780.6584,9.885351139,8.079439545,12.25644292,9.532709855,6.68711979,12.05216825,26.98830815
383375.7757,9.483511744,7.742533347,11.8770387,11.24992149,7.885652805,14.3110896,32.27873425
481088.1665,11.40881637,9.354972832,14.26567166,11.95157016,8.389399348,15.09191365,33.72348515
455369.9608,11.87677977,9.736556845,14.78055517,11.01009048,7.723093714,13.83903184,30.80871832
438645.4737,11.68174908,9.576420947,14.52347291,10.79280758,7.573097337,13.56927717,30.20251949
418348.1042,11.9186307,9.774417133,14.76584559,10.1960854,7.155976397,12.77642923,28.33214675
339898.4683,10.41211374,8.511254801,12.89358422,9.361628166,6.562848309,11.79908155,26.36182945
355692.2016,9.276173413,7.573584304,11.58571271,10.7118856,7.51134576,13.62254447,30.70093403
462818.6241,10.8365236,8.870775707,13.57947285,11.99343862,8.41132889,15.18913188,34.08222316
468456.3358,11.92024132,9.770241616,14.85543016,11.25065473,7.889207269,14.14985231,31.53435012
436739.6392,11.61633901,9.516103211,14.45166155,10.77818687,7.557620146,13.55765455,30.22072152
431586.5658,11.90214823,9.75344549,14.77721153,10.46862307,7.340239008,13.13531479,29.20622508
360445.883,11.05542522,9.057323507,13.66381324,9.45873759,6.641119447,11.87711469,26.37959673
336157.0278,9.295625574,7.584872157,11.58270865,10.14259041,7.108658356,12.88385474,29.02231577
433593.5611,10.21082728,8.34387236,12.81116826,11.83586587,8.294520785,15.02865889,33.84496655
479591.598,11.83889111,9.702751298,14.77812191,11.54880282,8.098182517,14.54311379,32.45281104
,,,,,,,
439712.5364,11.67325372,9.562941492,14.52348724,10.80128063,7.573280709,13.58393877,30.27596121
437940.3489,11.81162454,9.677860923,14.68225342,10.66579152,7.478121876,13.39816644,29.82787018
385712.2101,11.59081113,9.512157876,14.31754191,9.722743924,6.834324499,12.17908341,26.93983454
328936.7298,9.603099388,7.839539869,11.93071998,9.686511725,6.7894985,12.27251073,27.57056827
400483.0059,9.689003571,7.911378895,12.14710296,11.49558024,8.056439963,14.61872556,32.96942548
482614.7579,11.57320169,9.482422046,14.47208794,11.82135379,8.289845589,14.91572604,33.34797024
448126.5548,11.78826512,9.65833691,14.6715476,10.90183802,7.643299423,13.70671719,30.54391854
438781.9195,11.70642343,9.592852436,14.55771001,10.76514411,7.550034766,13.53353522,30.14086139
407342.3696,11.82455799,9.694441703,14.64047622,10.01257723,7.02609171,12.54532322,27.8230273
333916.1453,10.12741687,8.278623082,12.54657163,9.427036763,6.61181158,11.9004581,26.61413453
369610.9724,9.359553381,7.642035366,11.7067556,11.00846106,7.718471854,14.00346346,31.57245142
472673.5285,11.11120549,9.096190019,13.91972916,11.97243777,8.394015608,15.1448312,33.95709235
461215.0917,11.90236396,9.755392681,14.82293014,11.10906144,7.790137141,13.96703716,31.11497439
437576.8774,11.64377219,9.542741086,14.48012544,10.78949799,7.56893948,13.56862333,30.21913581
425739.4486,11.93584272,9.786304576,14.80093815,10.33621168,7.251852979,12.95851896,28.76435564
347932.2179,10.6925506,8.74513635,13.23302298,9.368395017,6.568463637,11.78908417,26.29272378
345187.4723,9.251390796,7.55091718,11.5423028,10.43966221,7.318910589,13.27125279,29.90629152
450149.6156,10.54161321,8.622011124,13.21968385,11.94511915,8.374153298,15.14759779,34.05146604
475134.4033,11.92850641,9.781401242,14.87022288,11.40084899,7.998189257,14.34250266,31.95207006
438125.3805,11.65347063,9.550245203,14.49304261,10.79280648,7.570741564,13.57251569,30.23004847
437208.4948,11.92664919,9.783361322,14.8027337,10.60344736,7.443165725,13.3043607,29.53565901
370869.9086,11.28345635,9.244562587,13.94980998,9.545069594,6.699398776,11.97503164,26.58601868
332584.1229,9.455516333,7.725037192,11.75421579,9.933005519,6.968762426,12.59779281,28.29487981
419440.5601,9.98500482,8.162382511,12.51666171,11.71687081,8.216325238,14.88522118,33.51057733
483381.5921,11.76988313,9.650918129,14.6964085,11.70090863,8.209744317,14.74307168,32.89113745
443290.7354,11.73372339,9.614776451,14.59782233,10.84146173,7.602723749,13.6312061,30.36690854
439925.7594,11.79647023,9.672393582,14.65866387,10.74220477,7.538046829,13.49519255,30.01131367
394621.8996,11.66622043,9.559408175,14.43932645,9.823921901,6.891216178,12.31276184,27.32966118
329535.5124,9.817834863,8.017302583,12.18314796,9.531807285,6.681074041,12.05834888,27.04847001
386234.4933,9.532546685,7.787773716,11.93306839,11.29472788,7.921063647,14.36396884,32.36673761
,,,,,,,
479812.0471,11.38164447,9.323036047,14.24417476,11.91382707,8.354643899,15.04922338,33.68479082
455780.2414,11.90969048,9.770571762,14.81108032,11.01721724,7.734012587,13.84283899,30.77292348
438118.2333,11.66545352,9.559322348,14.50814806,10.78128551,7.561866906,13.55712526,30.1980812
416115.3996,11.87378217,9.730765289,14.7179279,10.15666262,7.122730248,12.73134285,28.2726891
339219.5446,10.38423867,8.489599795,12.85805814,9.369132106,6.569411138,11.80988742,26.38186426
356617.0202,9.263152504,7.559487199,11.57623546,10.73781474,7.526607574,13.65877436,30.80595771
463836.3198,10.86065028,8.88888943,13.6118194,11.98918344,8.406630883,15.18295192,34.07599721
468834.4451,11.95852905,9.808568563,14.89234096,11.25230147,7.896138468,14.14623146,31.48158147
437217.5574,11.63242128,9.532325918,14.4675511,10.78650699,7.565982546,13.56599139,30.22056423
431006.4931,11.9075108,9.758382878,14.78192338,10.45411839,7.33050727,13.11585443,29.15767333
358104.1779,10.98425864,8.991919488,13.58471426,9.430534563,6.615829091,11.84829851,26.36081784
338441.815,9.334184914,7.62532602,11.62076654,10.20024531,7.156448329,12.95202242,29.1238804
436305.9931,10.26883522,8.395762333,12.87841317,11.86163639,8.315872018,15.05656056,33.87886281
479634.295,11.8663782,9.728490171,14.80652438,11.53863535,8.093615676,14.52659851,32.39344243
439769.9432,11.68062475,9.571319854,14.52930205,10.80462087,7.577628798,13.58669623,30.26779551
438264.1694,11.83621106,9.701208004,14.7077607,10.66525832,7.480321863,13.39437098,29.79815748
382480.4236,11.50246499,9.428079157,14.22247791,9.672927568,6.790021991,12.12552549,26.89267131
330052.4251,9.613791807,7.854654422,11.93720275,9.728557638,6.824396327,12.32326251,27.64905916
406327.8308,9.831153407,8.0486149,12.29752681,11.57895412,8.131826494,14.7083374,33.04142671
482406.0465,11.58479415,9.49022633,14.48768406,11.80143959,8.274248473,14.88990928,33.29766474
482464.6201,11.6145993,9.514599295,14.5230993,11.77779965,8.257299648,14.85729965,33.2205
446467.7545,11.76901017,9.642330652,14.64640303,10.87959818,7.627763814,13.67915597,30.48309906
438889.9295,11.72138724,9.604892118,14.57585957,10.7556878,7.5430339,13.52038655,30.11074081
403403.0977,11.77205969,9.647818658,14.57656774,9.950762519,6.980227945,12.4700571,27.67476576
332042.7871,10.02294449,8.188854992,12.42525088,9.446119971,6.62242258,11.93342893,26.72322598
374191.2761,9.399870899,7.675562907,11.76122197,11.09350011,7.778136388,14.11154003,31.81568013
475902.1553,11.21639798,9.187895687,14.04209354,11.97114107,8.396862973,15.13393702,33.89111132
459651.591,11.90940644,9.764335398,14.82466728,11.08069068,7.77304462,13.92820377,31.00586222
436963.51,11.62345771,9.521352006,14.46118648,10.77585864,7.555380737,13.55445171,30.21629729
422741.756,11.90871016,9.760254787,14.7688472,10.27837304,7.208271011,12.88688903,28.62388311
,,,,,,,
345558.9351,10.61852275,8.686518769,13.13912325,9.370339232,6.572370508,11.79504402,26.29999951
349248.736,9.280087651,7.580081775,11.57562224,10.54338149,7.396225082,13.40153589,30.17105506
454341.4512,10.63251683,8.697413512,13.33272615,11.9623745,8.38615032,15.1641362,34.07716066
472050.4538,11.89963899,9.750913654,14.83998884,11.33502473,7.946323437,14.26202397,31.8093537
437358.8045,11.63261698,9.530756093,14.47022365,10.78383156,7.562555304,13.5633259,30.22474393
434981.0415,11.90216381,9.756681102,14.77861566,10.55185783,7.401404654,13.24200139,29.4331385
367849.0662,11.23100004,9.205158363,13.87843466,9.522724739,6.687534861,11.94751117,26.50508326
332407.1246,9.35810847,7.635244996,11.65142985,9.980603796,6.994102273,12.67027946,28.52929888
424786.859,10.07413207,8.237125893,12.62842894,11.7694863,8.253894878,14.94761856,33.63734799
481183.7916,11.76185158,9.63636877,14.69378127,11.63362296,8.155583003,14.6598952,32.74744484
442017.4211,11.71430971,9.59841447,14.57339918,10.82679286,7.592284584,13.61359987,30.33042708
439365.0165,11.8008583,9.673525707,14.66609579,10.71890637,7.519469721,13.46578863,29.95787174
391601.5272,11.64195141,9.543737344,14.4004558,9.786753859,6.869272282,12.26398521,27.19368975
329243.9068,9.749106248,7.961568123,12.10073697,9.581745246,6.717098776,12.12686246,27.20858304
390264.8198,9.560346865,7.805476971,11.97906776,11.35528345,7.958813135,14.44379694,32.57889743
480813.0404,11.4419752,9.371948947,14.31782885,11.88256264,8.331595135,15.00502928,33.58142115
452022.7558,11.83378043,9.697567819,14.72915215,10.95813443,7.683882554,13.77604587,30.6889868
439738.8633,11.72327268,9.614928474,14.56859692,10.80028731,7.581854833,13.57420826,30.18402291
413601.4504,11.87090071,9.731397541,14.7066751,10.11373576,7.095411178,12.67431296,28.12338259
337844.8734,10.32124688,8.442055645,12.77630258,9.394719481,6.591499651,11.84480334,26.44308642
360615.4137,9.285179138,7.578026761,11.60815769,10.82708385,7.589368359,13.77336241,31.06568874
466867.2652,10.93996773,8.953424542,13.71109942,11.98527629,8.402658791,15.17325841,34.05031581
466736.4665,11.95625772,9.806786663,14.88619605,11.20967285,7.866398452,14.09092466,31.35364232
437030.8196,11.62637888,9.526361251,14.46140259,10.7836479,7.563144554,13.56314385,30.22050019
430083.5919,11.94178102,9.791950184,14.81398464,10.42779561,7.316588909,13.07682505,29.03226933
354423.4286,10.8835162,8.905820815,13.4640679,9.402446041,6.594073353,11.81969083,26.32365131
339366.3415,9.264219034,7.559299863,11.55065095,10.26027369,7.191398831,13.03847361,29.38071136
441193.0249,10.36193022,8.473466112,12.99450499,11.89610686,8.340395869,15.09518818,33.95227638
477472.8272,11.86579013,9.724083286,14.80746881,11.47999318,8.049041823,14.45225372,32.24540489
438452.733,11.64872682,9.541748053,14.49386006,10.78853817,7.563674083,13.56946631,30.25092909
,,,,,,,
437563.3335,11.8500097,9.712025789,14.72356744,10.6386001,7.461049465,13.35905322,29.71856756
379380.1086,11.46325436,9.400011127,14.16602382,9.642414055,6.772751523,12.08637932,26.78098763
330281.7859,9.544148738,7.795455397,11.85796675,9.786656962,6.863734684,12.4037864,27.85315499
407987.0403,9.796930718,8.001655511,12.28444517,11.58827052,8.122067109,14.73217262,33.21167823
483351.7956,11.66098097,9.557503253,14.57298302,11.77517128,8.25929711,14.8485836,33.1676634
447506.8028,11.81614046,9.690767115,14.69122082,10.89882112,7.649463431,13.69645762,30.46083156
438728.4905,11.72143147,9.603718248,14.57719831,10.74822323,7.536721237,13.51125429,30.09690073
